ID,location,total_review,review,source,is_synthetic,source_clean,review_length_chars,review_length_words,has_emoji,has_excessive_caps,unique_words_ratio,review_clean,review_length_chars_clean,review_length_words_clean,sentiment_vader,score_vader
3091,Pokhara,970,Just had the best paragliding experience over Phewa Lake 🌊! The Himalayan views are breathtaking 🏔️.,synthetic_groq,True,Synthétique (Groq),100,16,True,False,0.9375,Just had the best paragliding experience over Phewa Lake 🌊! The Himalayan views are breathtaking 🏔️.,100,16,Positif,0.8172
3092,Pokhara,2489,I'm struggling to adjust to the local pace of life. Everything seems to move so slowly here.,synthetic_groq,True,Synthétique (Groq),92,17,False,False,0.8823529411764706,I'm struggling to adjust to the local pace of life. Everything seems to move so slowly here.,92,17,Négatif,-0.4215
3093,Pokhara,1088,The views of the Himalayas from Pokhara are incredible 🏔️! I feel so lucky to have seen them.,synthetic_groq,True,Synthétique (Groq),93,18,True,False,0.9444444444444444,The views of the Himalayas from Pokhara are incredible 🏔️! I feel so lucky to have seen them.,93,18,Positif,0.6005
3094,Pokhara,2163,I was disappointed with the condition of some of the streets in Pokhara. More maintenance is needed.,synthetic_groq,True,Synthétique (Groq),100,17,False,False,0.8823529411764706,I was disappointed with the condition of some of the streets in Pokhara. More maintenance is needed.,100,17,Négatif,-0.4767
3095,Pokhara,1055,"I enjoyed learning about the local culture, but some of the customs are confusing 🤔. I wish there were more resources to help tourists understand.",synthetic_groq,True,Synthétique (Groq),146,25,False,False,0.92,"I enjoyed learning about the local culture, but some of the customs are confusing 🤔. I wish there were more resources to help tourists understand.",146,25,Positif,0.8072
3096,Pokhara,1563,"Boating on Phewa Lake at sunset is a must-do 🌅! The scenery is beautiful, and it's a great way to relax 😌.",synthetic_groq,True,Synthétique (Groq),106,22,True,False,0.9090909090909092,"Boating on Phewa Lake at sunset is a must-do 🌅! The scenery is beautiful, and it's a great way to relax 😌.",106,22,Positif,0.9041
3097,Pokhara,1441,"I loved Pokhara, the city life is so relaxed 🌊. Phewa Lake is stunning, perfect for boating and taking in the Himalayan views 🏔️.",synthetic_groq,True,Synthétique (Groq),129,24,True,False,0.9166666666666666,"I loved Pokhara, the city life is so relaxed 🌊. Phewa Lake is stunning, perfect for boating and taking in the Himalayan views 🏔️.",129,24,Positif,0.9362
3098,Pokhara,262,"The paragliding experience in Pokhara was amazing 🎉! The instructors were great, and the views were breathtaking 🌄.",synthetic_groq,True,Synthétique (Groq),115,18,True,False,0.8333333333333334,"The paragliding experience in Pokhara was amazing 🎉! The instructors were great, and the views were breathtaking 🌄.",115,18,Positif,0.9041
3099,Pokhara,1067,"I found Pokhara to be a bit crowded, but the local culture is really interesting 🙏. Worth a visit, but be prepared for chaos.",synthetic_groq,True,Synthétique (Groq),125,24,True,False,0.875,"I found Pokhara to be a bit crowded, but the local culture is really interesting 🙏. Worth a visit, but be prepared for chaos.",125,24,Positif,0.4651
3100,Pokhara,978,"Disappointing experience with the smog in Pokhara, couldn't see the Himalayas clearly.",synthetic_groq,True,Synthétique (Groq),86,12,False,False,0.9166666666666666,"Disappointing experience with the smog in Pokhara, couldn't see the Himalayas clearly.",86,12,Négatif,-0.4019
3101,Pokhara,680,"Pokhara has a great selection of restaurants and shops 🛍️. The people are friendly, and the food is delicious 🍴.",synthetic_groq,True,Synthétique (Groq),112,20,True,False,0.9,"Pokhara has a great selection of restaurants and shops 🛍️. The people are friendly, and the food is delicious 🍴.",112,20,Positif,0.9001
3102,Pokhara,2161,"I was looking forward to boating on Phewa Lake, but it was too expensive 🚣‍♀️. Maybe try negotiating the price.",synthetic_groq,True,Synthétique (Groq),111,20,True,False,0.95,"I was looking forward to boating on Phewa Lake, but it was too expensive 🚣‍♀️. Maybe try negotiating the price.",111,20,Neutre,0.0
3103,Pokhara,1193,The Himalayan views from Pokhara are just stunning 🏔️🌅. Highly recommend visiting for nature lovers.,synthetic_groq,True,Synthétique (Groq),100,15,True,False,1.0,The Himalayan views from Pokhara are just stunning 🏔️🌅. Highly recommend visiting for nature lovers.,100,15,Positif,0.8313
3104,Pokhara,1037,"Unfortunately, the city life in Pokhara can be quite noisy and polluted 😐. Not the peaceful getaway I was expecting.",synthetic_groq,True,Synthétique (Groq),116,20,True,False,0.95,"Unfortunately, the city life in Pokhara can be quite noisy and polluted 😐. Not the peaceful getaway I was expecting.",116,20,Négatif,-0.8513
3105,Pokhara,1824,"I'm in love with Pokhara! The city life is so calm and peaceful, a perfect getaway from hustle and bustle 🌊😌.",synthetic_groq,True,Synthétique (Groq),109,21,True,False,0.9523809523809524,"I'm in love with Pokhara! The city life is so calm and peaceful, a perfect getaway from hustle and bustle 🌊😌.",109,21,Positif,0.9398
3106,Pokhara,1180,"Phewa Lake is stunning, but the boating experience was a bit overpriced. Still, the Himalayan views are breathtaking 🏔️.",synthetic_groq,True,Synthétique (Groq),120,19,True,False,0.9473684210526316,"Phewa Lake is stunning, but the boating experience was a bit overpriced. Still, the Himalayan views are breathtaking 🏔️.",120,19,Positif,0.7003
3107,Pokhara,2461,"I found the local culture here fascinating, especially the food and temples. A must-visit destination!",synthetic_groq,True,Synthétique (Groq),102,15,False,False,0.9333333333333332,"I found the local culture here fascinating, especially the food and temples. A must-visit destination!",102,15,Positif,0.5848
3108,Pokhara,1517,"Paragliding in Pokhara was an exhilarating experience, the scenery from up high is just wow 🎉👍.",synthetic_groq,True,Synthétique (Groq),95,16,True,False,1.0,"Paragliding in Pokhara was an exhilarating experience, the scenery from up high is just wow 🎉👍.",95,16,Positif,0.7579
3109,Pokhara,1359,"The city can be a bit dirty and crowded at times, but the natural beauty surrounding it makes up for it.",synthetic_groq,True,Synthétique (Groq),104,21,False,False,0.9523809523809524,"The city can be a bit dirty and crowded at times, but the natural beauty surrounding it makes up for it.",104,21,Positif,0.8176
3110,Pokhara,1759,"Boating on Phewa Lake at sunset is a must-do, the colors and reflections are stunning 🌅🌟.",synthetic_groq,True,Synthétique (Groq),89,16,True,False,1.0,"Boating on Phewa Lake at sunset is a must-do, the colors and reflections are stunning 🌅🌟.",89,16,Positif,0.3818
3111,Pokhara,2109,"I was disappointed with the limited shopping options and touristy feel of some areas, but the views of the Himalayas are still incredible.",synthetic_groq,True,Synthétique (Groq),138,23,False,False,0.8695652173913043,"I was disappointed with the limited shopping options and touristy feel of some areas, but the views of the Himalayas are still incredible.",138,23,Négatif,-0.3612
3112,Pokhara,2385,"Unfortunately, my trip to Pokhara was marred by bad weather, couldn't enjoy the paragliding or boating as planned.",synthetic_groq,True,Synthétique (Groq),114,18,False,False,1.0,"Unfortunately, my trip to Pokhara was marred by bad weather, couldn't enjoy the paragliding or boating as planned.",114,18,Négatif,-0.819
3113,Pokhara,1671,"I loved Pokhara, the Phewa Lake is stunning 🌊! The city has a pretty chilled atmosphere, nice sidewalks for walks.",synthetic_groq,True,Synthétique (Groq),114,20,True,False,0.95,"I loved Pokhara, the Phewa Lake is stunning 🌊! The city has a pretty chilled atmosphere, nice sidewalks for walks.",114,20,Positif,0.9151
3114,Pokhara,1463,"Pokhara is very nice place and look like Goa, but traffic is bad.",synthetic_groq,True,Synthétique (Groq),65,13,False,False,0.9230769230769232,"Pokhara is very nice place and look like Goa, but traffic is bad.",65,13,Négatif,-0.4503
3115,Pokhara,1271,"I had a great time paragliding here, breathtaking Himalayan views 🏔️!",synthetic_groq,True,Synthétique (Groq),69,11,True,False,1.0,"I had a great time paragliding here, breathtaking Himalayan views 🏔️!",69,11,Positif,0.8122
3116,Pokhara,1673,"The local culture is interesting, but some areas seem a bit neglected.",synthetic_groq,True,Synthétique (Groq),70,12,False,False,1.0,"The local culture is interesting, but some areas seem a bit neglected.",70,12,Négatif,-0.5789
3117,Pokhara,2300,"Boating on Phewa Lake was amazing, beautiful scenery 🌟!",synthetic_groq,True,Synthétique (Groq),55,9,True,False,1.0,"Boating on Phewa Lake was amazing, beautiful scenery 🌟!",55,9,Positif,0.8398
3118,Pokhara,2236,"Pokhara is okay, not too impressed with the city life, but the lake is nice.",synthetic_groq,True,Synthétique (Groq),76,15,False,False,0.8666666666666667,"Pokhara is okay, not too impressed with the city life, but the lake is nice.",76,15,Positif,0.5224
3119,Pokhara,2108,"I found the city to be pretty crowded and noisy, not my favorite 🚫.",synthetic_groq,True,Synthétique (Groq),67,14,True,False,1.0,"I found the city to be pretty crowded and noisy, not my favorite 🚫.",67,14,Neutre,0.0052
3120,Pokhara,603,"Pretty nice experience, enjoyed the food and walks by the lake, nice views of the Himalayas 🏞️💛",synthetic_groq,True,Synthétique (Groq),95,17,True,False,0.8235294117647058,"Pretty nice experience, enjoyed the food and walks by the lake, nice views of the Himalayas 🏞️💛",95,17,Positif,0.9022
3121,Pokhara,2123,"I loved Pokhara! The city life is so chill, and Phewa Lake is stunning 🌊. I spent hours walking along the lake and taking in the Himalayan views 🏔️.",synthetic_groq,True,Synthétique (Groq),148,29,True,False,0.7931034482758621,"I loved Pokhara! The city life is so chill, and Phewa Lake is stunning 🌊. I spent hours walking along the lake and taking in the Himalayan views 🏔️.",148,29,Positif,0.7777
3122,Pokhara,1511,"The paragliding in Pokhara was amazing 🎉! But, the boating on Phewa Lake was a bit overpriced. Still, the scenery was worth it.",synthetic_groq,True,Synthétique (Groq),127,23,True,False,0.8260869565217391,"The paragliding in Pokhara was amazing 🎉! But, the boating on Phewa Lake was a bit overpriced. Still, the scenery was worth it.",127,23,Positif,0.6177
3123,Pokhara,1032,"Pokhara is a beautiful city, but it's getting too commercialized. I struggled to find authentic local culture, which was disappointing.",synthetic_groq,True,Synthétique (Groq),135,20,False,False,1.0,"Pokhara is a beautiful city, but it's getting too commercialized. I struggled to find authentic local culture, which was disappointing.",135,20,Négatif,-0.714
3124,Pokhara,1718,I had a great time exploring Pokhara's walking streets and trying local food 🍴. The people are so friendly and welcoming.,synthetic_groq,True,Synthétique (Groq),121,21,True,False,0.9523809523809524,I had a great time exploring Pokhara's walking streets and trying local food 🍴. The people are so friendly and welcoming.,121,21,Positif,0.9077
3125,Pokhara,1481,"The Himalayan views from Pokhara are breathtaking 🏔️. However, the city itself is quite crowded and noisy.",synthetic_groq,True,Synthétique (Groq),106,17,True,False,0.9411764705882352,"The Himalayan views from Pokhara are breathtaking 🏔️. However, the city itself is quite crowded and noisy.",106,17,Positif,0.2585
3126,Pokhara,1895,"I was expecting more from Pokhara, but it was just okay. The lake was nice, but the surrounding area was a bit dirty.",synthetic_groq,True,Synthétique (Groq),117,23,False,False,0.782608695652174,"I was expecting more from Pokhara, but it was just okay. The lake was nice, but the surrounding area was a bit dirty.",117,23,Positif,0.296
3127,Pokhara,387,Pokhara is a must-visit destination in Nepal 🌟! The combination of natural beauty and local culture is incredible 🌈.,synthetic_groq,True,Synthétique (Groq),116,19,True,False,0.9473684210526316,Pokhara is a must-visit destination in Nepal 🌟! The combination of natural beauty and local culture is incredible 🌈.,116,19,Positif,0.7644
3128,Pokhara,1106,"I had a terrible experience with a local tour operator in Pokhara. They overcharged me and didn't deliver on their promises, which put a damper on my whole trip.",synthetic_groq,True,Synthétique (Groq),161,29,False,False,0.896551724137931,"I had a terrible experience with a local tour operator in Pokhara. They overcharged me and didn't deliver on their promises, which put a damper on my whole trip.",161,29,Négatif,-0.128
3129,Pokhara,797,"I love Pokhara, the city life is so chill 🌟. People are friendly and the food is amazing 🍴.",synthetic_groq,True,Synthétique (Groq),91,19,True,False,0.8947368421052632,"I love Pokhara, the city life is so chill 🌟. People are friendly and the food is amazing 🍴.",91,19,Positif,0.9042
3130,Pokhara,266,The Himalayan views from Pokhara are breathtaking 🏔️. I feel so small yet connected to nature.,synthetic_groq,True,Synthétique (Groq),94,16,True,False,1.0,The Himalayan views from Pokhara are breathtaking 🏔️. I feel so small yet connected to nature.,94,16,Positif,0.4588
3131,Pokhara,1268,"I was looking forward to paragliding, but the queues were too long and expensive. Disappointing experience.",synthetic_groq,True,Synthétique (Groq),107,16,False,False,1.0,"I was looking forward to paragliding, but the queues were too long and expensive. Disappointing experience.",107,16,Négatif,-0.6486
3132,Pokhara,2466,Boating on Phewa Lake is a must-do 🚣‍♀️. The lake is serene and the surrounding hills are beautiful 🌟.,synthetic_groq,True,Synthétique (Groq),102,19,True,False,0.8421052631578947,Boating on Phewa Lake is a must-do 🚣‍♀️. The lake is serene and the surrounding hills are beautiful 🌟.,102,19,Positif,0.7845
3133,Pokhara,1910,The local culture in Pokhara is rich and vibrant. I enjoyed learning about the traditions and customs.,synthetic_groq,True,Synthétique (Groq),102,17,False,False,0.8823529411764706,The local culture in Pokhara is rich and vibrant. I enjoyed learning about the traditions and customs.,102,17,Positif,0.8834
3134,Pokhara,1409,I found the city a bit too touristy and crowded. Not much to do beyond the lake and hiking trails.,synthetic_groq,True,Synthétique (Groq),98,20,False,False,0.9,I found the city a bit too touristy and crowded. Not much to do beyond the lake and hiking trails.,98,20,Neutre,0.0
3135,Pokhara,824,The views of the Himalayas at sunrise are stunning 🌅. Worth waking up early for 🙏.,synthetic_groq,True,Synthétique (Groq),82,16,True,False,0.9375,The views of the Himalayas at sunrise are stunning 🌅. Worth waking up early for 🙏.,82,16,Positif,0.5423
3136,Pokhara,1003,"I had mixed feelings about Pokhara, the scenery is nice but the infrastructure is lacking, making it hard to get around 🚶‍♂️.",synthetic_groq,True,Synthétique (Groq),125,22,True,False,0.9090909090909092,"I had mixed feelings about Pokhara, the scenery is nice but the infrastructure is lacking, making it hard to get around 🚶‍♂️.",125,22,Positif,0.0772
3137,Pokhara,1551,"I'm in love with Pokhara! The city life is so relaxed, and Phewa Lake is stunning 🌊. I spent hours boating and taking in the Himalayan views 🏔️.",synthetic_groq,True,Synthétique (Groq),144,28,True,False,0.8571428571428571,"I'm in love with Pokhara! The city life is so relaxed, and Phewa Lake is stunning 🌊. I spent hours boating and taking in the Himalayan views 🏔️.",144,28,Positif,0.9044
3138,Pokhara,1142,"Pokhara is a mixed bag for me. The paragliding was amazing, but the traffic in the city is chaotic. I'm still undecided about my experience here.",synthetic_groq,True,Synthétique (Groq),145,26,False,False,0.8846153846153846,"Pokhara is a mixed bag for me. The paragliding was amazing, but the traffic in the city is chaotic. I'm still undecided about my experience here.",145,26,Négatif,-0.6428
3139,Pokhara,1755,This city is a hidden gem! I felt so at peace while exploring the local culture and trying all the delicious food 🍴. The people are warm and welcoming 🌟.,synthetic_groq,True,Synthétique (Groq),153,30,True,False,0.9,This city is a hidden gem! I felt so at peace while exploring the local culture and trying all the delicious food 🍴. The people are warm and welcoming 🌟.,153,30,Positif,0.9113
3140,Pokhara,1206,"I was looking forward to boating on Phewa Lake, but the boats were overcrowded and noisy. Not the serene experience I expected.",synthetic_groq,True,Synthétique (Groq),127,22,False,False,0.9090909090909092,"I was looking forward to boating on Phewa Lake, but the boats were overcrowded and noisy. Not the serene experience I expected.",127,22,Négatif,-0.6451
3141,Pokhara,2245,I'm so glad I visited Pokhara! The Himalayan views from the top of Shanti Stupa are breathtaking 🏔️🙏. A must-visit for nature lovers.,synthetic_groq,True,Synthétique (Groq),133,23,True,False,0.9565217391304348,I'm so glad I visited Pokhara! The Himalayan views from the top of Shanti Stupa are breathtaking 🏔️🙏. A must-visit for nature lovers.,133,23,Positif,0.8953
3142,Pokhara,2455,"The city life in Pokhara can be frustrating at times, with all the construction and noise. But the natural beauty surrounding it makes up for it, I suppose.",synthetic_groq,True,Synthétique (Groq),156,28,False,False,0.9285714285714286,"The city life in Pokhara can be frustrating at times, with all the construction and noise. But the natural beauty surrounding it makes up for it, I suppose.",156,28,Positif,0.8176
3143,Pokhara,1582,"I had an incredible time paragliding over Phewa Lake 🎉🌟! The instructors were professional, and the views were simply stunning. A must-try in Pokhara!",synthetic_groq,True,Synthétique (Groq),150,24,True,False,0.9166666666666666,"I had an incredible time paragliding over Phewa Lake 🎉🌟! The instructors were professional, and the views were simply stunning. A must-try in Pokhara!",150,24,Positif,0.4912
3144,Pokhara,1254,"Unfortunately, my experience in Pokhara was disappointing. The pollution in the lake and the city's lack of waste management were really off-putting.",synthetic_groq,True,Synthétique (Groq),149,22,False,False,0.8636363636363636,"Unfortunately, my experience in Pokhara was disappointing. The pollution in the lake and the city's lack of waste management were really off-putting.",149,22,Négatif,-0.8658
3145,Pokhara,2201,"I'm in love with Pokhara 🌟! The city life is vibrant, with stunning Himalayan views and a beautiful Phewa Lake 🌟. I spent hours boating and soaking up the scenery.",synthetic_groq,True,Synthétique (Groq),163,30,True,False,0.9,"I'm in love with Pokhara 🌟! The city life is vibrant, with stunning Himalayan views and a beautiful Phewa Lake 🌟. I spent hours boating and soaking up the scenery.",163,30,Positif,0.937
3146,Pokhara,2209,"Pokhara is a mix of everything - serene lakes, bustling streets, and breathtaking mountain views. I enjoyed paragliding, but the traffic can be chaotic at times 🚗.",synthetic_groq,True,Synthétique (Groq),163,27,True,False,1.0,"Pokhara is a mix of everything - serene lakes, bustling streets, and breathtaking mountain views. I enjoyed paragliding, but the traffic can be chaotic at times 🚗.",163,27,Neutre,-0.0387
3147,Pokhara,2087,"The local culture in Pokhara is fascinating, with many shops and restaurants to explore. However, I found some areas to be quite crowded and noisy.",synthetic_groq,True,Synthétique (Groq),147,25,False,False,0.92,"The local culture in Pokhara is fascinating, with many shops and restaurants to explore. However, I found some areas to be quite crowded and noisy.",147,25,Positif,0.3687
3148,Pokhara,889,"I had an amazing time in Pokhara 🌟! The city has a great energy, and the people are friendly. I loved watching the sunset over Phewa Lake 🌅.",synthetic_groq,True,Synthétique (Groq),140,28,True,False,0.8928571428571429,"I had an amazing time in Pokhara 🌟! The city has a great energy, and the people are friendly. I loved watching the sunset over Phewa Lake 🌅.",140,28,Positif,0.9545
3149,Pokhara,1642,"Pokhara is a nice city, but it's not as clean as I expected. The views of the Himalayas are stunning, but the pollution is a drawback.",synthetic_groq,True,Synthétique (Groq),134,26,False,False,0.7692307692307693,"Pokhara is a nice city, but it's not as clean as I expected. The views of the Himalayas are stunning, but the pollution is a drawback.",134,26,Positif,0.3427
3150,Pokhara,893,"I went paragliding in Pokhara and it was exhilarating 🎉! The instructors were professional, and the scenery was breathtaking. A must-try experience 🌟.",synthetic_groq,True,Synthétique (Groq),150,23,True,False,0.8695652173913043,"I went paragliding in Pokhara and it was exhilarating 🎉! The instructors were professional, and the scenery was breathtaking. A must-try experience 🌟.",150,23,Positif,0.7177
3151,Pokhara,773,"I was disappointed with the boating experience in Phewa Lake. The boats were old and not well-maintained. However, the views of the surrounding hills were nice.",synthetic_groq,True,Synthétique (Groq),160,26,False,False,0.8461538461538461,"I was disappointed with the boating experience in Phewa Lake. The boats were old and not well-maintained. However, the views of the surrounding hills were nice.",160,26,Négatif,-0.0772
3152,Pokhara,2438,"Pokhara is a beautiful city, but the infrastructure is underdeveloped. The roads are poorly maintained, and the traffic is hazardous. Not a great experience overall.",synthetic_groq,True,Synthétique (Groq),165,25,False,False,0.8,"Pokhara is a beautiful city, but the infrastructure is underdeveloped. The roads are poorly maintained, and the traffic is hazardous. Not a great experience overall.",165,25,Négatif,-0.4572
3153,Pokhara,2200,"I loved strolling around Phewa Lake, the views of the Himalayas are breathtaking 🏔️💛. A must-visit place for nature lovers.",synthetic_groq,True,Synthétique (Groq),123,20,True,False,0.95,"I loved strolling around Phewa Lake, the views of the Himalayas are breathtaking 🏔️💛. A must-visit place for nature lovers.",123,20,Positif,0.8834
3154,Pokhara,953,"Pokhara's city life is a mix of chaos and charm. I found it overwhelming at times, but the local culture is fascinating.",synthetic_groq,True,Synthétique (Groq),120,22,False,False,0.9545454545454546,"Pokhara's city life is a mix of chaos and charm. I found it overwhelming at times, but the local culture is fascinating.",120,22,Positif,0.6428
3155,Pokhara,2420,Paragliding over Pokhara was an exhilarating experience 🎉🌟! The instructors were professional and the views were stunning.,synthetic_groq,True,Synthétique (Groq),122,17,True,False,0.8823529411764706,Paragliding over Pokhara was an exhilarating experience 🎉🌟! The instructors were professional and the views were stunning.,122,17,Positif,0.68
3156,Pokhara,440,I was disappointed with the boating experience on Phewa Lake. The boats were old and the service was slow.,synthetic_groq,True,Synthétique (Groq),106,19,False,False,0.8421052631578947,I was disappointed with the boating experience on Phewa Lake. The boats were old and the service was slow.,106,19,Négatif,-0.4767
3157,Pokhara,2346,The Himalayan views from Pokhara are simply stunning 🏔️. I spent hours just gazing at the mountains.,synthetic_groq,True,Synthétique (Groq),100,17,True,False,0.9411764705882352,The Himalayan views from Pokhara are simply stunning 🏔️. I spent hours just gazing at the mountains.,100,17,Positif,0.3818
3158,Pokhara,338,"I found the local culture in Pokhara to be intriguing, but the city itself is quite touristy. A mixed bag for me.",synthetic_groq,True,Synthétique (Groq),113,22,False,False,0.9545454545454546,"I found the local culture in Pokhara to be intriguing, but the city itself is quite touristy. A mixed bag for me.",113,22,Neutre,0.0
3159,Pokhara,504,Pokhara's evening scene is vibrant and fun 🌃! I enjoyed trying local street food and drinks.,synthetic_groq,True,Synthétique (Groq),92,16,True,False,0.9375,Pokhara's evening scene is vibrant and fun 🌃! I enjoyed trying local street food and drinks.,92,16,Positif,0.8832
3160,Pokhara,398,"Unfortunately, I found Pokhara to be too crowded and noisy. The beauty of the place is overshadowed by the chaos.",synthetic_groq,True,Synthétique (Groq),113,20,False,False,0.9,"Unfortunately, I found Pokhara to be too crowded and noisy. The beauty of the place is overshadowed by the chaos.",113,20,Négatif,-0.4588
3161,Pokhara,226,"I loved Pokhara, the city life is so calm and peaceful 🌊. Phewa Lake is stunning, with breathtaking Himalayan views 🏔️.",synthetic_groq,True,Synthétique (Groq),119,21,True,False,0.9523809523809524,"I loved Pokhara, the city life is so calm and peaceful 🌊. Phewa Lake is stunning, with breathtaking Himalayan views 🏔️.",119,21,Positif,0.9428
3162,Pokhara,1889,"The paragliding experience was amazing, but the waiting time was frustrating 🕰️. Still, the views from up high were incredible.",synthetic_groq,True,Synthétique (Groq),127,20,True,False,0.85,"The paragliding experience was amazing, but the waiting time was frustrating 🕰️. Still, the views from up high were incredible.",127,20,Négatif,-0.3506
3163,Pokhara,763,"I spent a day boating on Phewa Lake, it was huge and beautiful 🌊. Visiting the Tal Barahi temple was a great experience.",synthetic_groq,True,Synthétique (Groq),120,23,True,False,0.9130434782608696,"I spent a day boating on Phewa Lake, it was huge and beautiful 🌊. Visiting the Tal Barahi temple was a great experience.",120,23,Positif,0.8834
3164,Pokhara,1147,"The local culture is rich and vibrant, but I found the streets to be a bit dirty and crowded. Needs some improvement.",synthetic_groq,True,Synthétique (Groq),117,22,False,False,0.9090909090909092,"The local culture is rich and vibrant, but I found the streets to be a bit dirty and crowded. Needs some improvement.",117,22,Positif,0.5647
3165,Pokhara,478,"Pokhara at night is just wow 🌃! So many restaurants with good food and traditional dance, live music 🎶.",synthetic_groq,True,Synthétique (Groq),103,19,True,False,1.0,"Pokhara at night is just wow 🌃! So many restaurants with good food and traditional dance, live music 🎶.",103,19,Positif,0.7901
3166,Pokhara,818,"I had mixed feelings about Pokhara, the lake is nice but the city itself is quite small and lacks variety 🤔.",synthetic_groq,True,Synthétique (Groq),108,21,False,False,0.9047619047619048,"I had mixed feelings about Pokhara, the lake is nice but the city itself is quite small and lacks variety 🤔.",108,21,Positif,0.2263
3167,Pokhara,237,"Unfortunately, my experience in Pokhara was disappointing. The paragliding operator cancelled my flight at the last minute.",synthetic_groq,True,Synthétique (Groq),123,17,False,False,0.8823529411764706,"Unfortunately, my experience in Pokhara was disappointing. The paragliding operator cancelled my flight at the last minute.",123,17,Négatif,-0.765
3168,Pokhara,1095,"The Himalayan views from Sarangkot are breathtaking 🏔️, but getting there was a bit of a hassle due to traffic 🚗.",synthetic_groq,True,Synthétique (Groq),113,21,True,False,0.9523809523809524,"The Himalayan views from Sarangkot are breathtaking 🏔️, but getting there was a bit of a hassle due to traffic 🚗.",113,21,Positif,0.25
3169,Pokhara,2271,"I'm in love with Pokhara! The Himalayan views are breathtaking 🏔️, and Phewa Lake is so serene 🌊. I enjoyed paragliding and boating here.",synthetic_groq,True,Synthétique (Groq),137,24,True,False,0.9583333333333334,"I'm in love with Pokhara! The Himalayan views are breathtaking 🏔️, and Phewa Lake is so serene 🌊. I enjoyed paragliding and boating here.",137,24,Positif,0.9425
3170,Pokhara,2067,"Pokhara's city life is pretty laid-back, but I found the streets a bit dirty. The local culture is rich, though, and I liked exploring the markets.",synthetic_groq,True,Synthétique (Groq),147,26,False,False,0.8461538461538461,"Pokhara's city life is pretty laid-back, but I found the streets a bit dirty. The local culture is rich, though, and I liked exploring the markets.",147,26,Positif,0.7814
3171,Pokhara,1728,Just took a boat ride on Phewa Lake and saw the stunning Himalayas 🏔️😍. It was amazing! The scenery is just incredible.,synthetic_groq,True,Synthétique (Groq),119,22,True,False,0.9090909090909092,Just took a boat ride on Phewa Lake and saw the stunning Himalayas 🏔️😍. It was amazing! The scenery is just incredible.,119,22,Positif,0.7712
3172,Pokhara,447,"I'm having a mixed experience in Pokhara. The paragliding was awesome, but the boating was overpriced. Not sure if I'd recommend it.",synthetic_groq,True,Synthétique (Groq),132,22,False,False,0.9090909090909092,"I'm having a mixed experience in Pokhara. The paragliding was awesome, but the boating was overpriced. Not sure if I'd recommend it.",132,22,Positif,0.5199
3173,Pokhara,2179,The views of the Himalayas from Pokhara are just stunning 🏔️. I loved watching the sunset over the mountains. It's a must-visit place!,synthetic_groq,True,Synthétique (Groq),134,23,True,False,0.8695652173913043,The views of the Himalayas from Pokhara are just stunning 🏔️. I loved watching the sunset over the mountains. It's a must-visit place!,134,23,Positif,0.7777
3174,Pokhara,2198,"I was disappointed with the condition of some roads in Pokhara. However, the local people are friendly and welcoming.",synthetic_groq,True,Synthétique (Groq),117,19,False,False,0.9473684210526316,"I was disappointed with the condition of some roads in Pokhara. However, the local people are friendly and welcoming.",117,19,Positif,0.4588
3175,Pokhara,264,"I had a great time exploring Pokhara's local culture and trying the food 🍴. The city has a nice vibe, but it can get crowded sometimes.",synthetic_groq,True,Synthétique (Groq),135,26,True,False,0.9230769230769232,"I had a great time exploring Pokhara's local culture and trying the food 🍴. The city has a nice vibe, but it can get crowded sometimes.",135,26,Positif,0.5346
3176,Pokhara,227,"Unfortunately, my experience in Pokhara was marred by the noise and pollution. The natural beauty is overshadowed by the chaos of the city.",synthetic_groq,True,Synthétique (Groq),139,23,False,False,0.8260869565217391,"Unfortunately, my experience in Pokhara was marred by the noise and pollution. The natural beauty is overshadowed by the chaos of the city.",139,23,Positif,0.0516
3177,Pokhara,2379,"I loved Pokhara's lakeside, it's so serene 🌊! Boating on Phewa Lake was a great experience, with stunning Himalayan views 🏔️.",synthetic_groq,True,Synthétique (Groq),125,21,True,False,1.0,"I loved Pokhara's lakeside, it's so serene 🌊! Boating on Phewa Lake was a great experience, with stunning Himalayan views 🏔️.",125,21,Positif,0.9409
3178,Pokhara,2459,"Pokhara is a must-visit for its natural beauty, but be prepared for crowds during holidays. I still enjoyed the local culture and food.",synthetic_groq,True,Synthétique (Groq),135,23,False,False,0.9565217391304348,"Pokhara is a must-visit for its natural beauty, but be prepared for crowds during holidays. I still enjoyed the local culture and food.",135,23,Positif,0.9239
3179,Pokhara,1884,"Paragliding over Pokhara was exhilarating 🎉! The scenery was breathtaking, with the Himalayas as a stunning backdrop 🏔️.",synthetic_groq,True,Synthétique (Groq),120,18,True,False,0.8888888888888888,"Paragliding over Pokhara was exhilarating 🎉! The scenery was breathtaking, with the Himalayas as a stunning backdrop 🏔️.",120,18,Positif,0.8221
3180,Pokhara,248,"I found Pokhara's city life to be a bit chaotic, but the people are friendly and welcoming. It's a good mix of traditional and modern.",synthetic_groq,True,Synthétique (Groq),134,25,False,False,0.92,"I found Pokhara's city life to be a bit chaotic, but the people are friendly and welcoming. It's a good mix of traditional and modern.",134,25,Positif,0.8979
